FUNC	00014340	DrawSelectBar	undefined DrawSelectBar()
DATA	000143e4	DAT_000143e4	undefined4	4
FUNC	000143e8	mui_blockcopy	undefined mui_blockcopy()
FUNC	00014470	UnDrawSelectBar	undefined UnDrawSelectBar()
DATA	00014504	DAT_00014504	undefined4	4
FUNC	00014508	mui_DispBlock	undefined mui_DispBlock()
FUNC	00014584	mui_UnDispBlock	undefined mui_UnDispBlock()
FUNC	00014604	mui_Undisplay	undefined mui_Undisplay()
DATA	00014678	DAT_00014678	undefined4	4
FUNC	0001467c	stbtt__tesselate_cubic	undefined stbtt__tesselate_cubic()
FUNC	00014868	stbtt__h_prefilter	undefined stbtt__h_prefilter()
FUNC	00014b8c	stbtt__v_prefilter	undefined stbtt__v_prefilter()
FUNC	00014eac	mui_extract_basepath	undefined mui_extract_basepath()
FUNC	00014f04	mui_extract_basename	undefined mui_extract_basename()
FUNC	00014f84	mui_DisplayThumbnail	undefined mui_DisplayThumbnail()
DATA	000151bc	DAT_000151bc	undefined4	4
DATA	000151c0	DAT_000151c0	undefined4	4
DATA	000151c4	DAT_000151c4	undefined4	4
DATA	000151c8	DAT_000151c8	undefined4	4
DATA	000151cc	DAT_000151cc	undefined4	4
DATA	000151d0	DAT_000151d0	undefined4	4
DATA	000151d4	DAT_000151d4	undefined4	4
DATA	000151d8	DAT_000151d8	undefined4	4
DATA	000151dc	DAT_000151dc	undefined4	4
DATA	000151e0	DAT_000151e0	undefined4	4
FUNC	000151e4	buttontoi	undefined buttontoi()
DATA	0001540c	DAT_0001540c	undefined4	4
DATA	00015410	DAT_00015410	undefined4	4
DATA	00015414	DAT_00015414	undefined4	4
DATA	00015418	DAT_00015418	undefined4	4
DATA	0001541c	DAT_0001541c	undefined4	4
DATA	00015420	DAT_00015420	undefined4	4
FUNC	00015424	stbtt__cff_index_get.isra.2	undefined stbtt__cff_index_get.isra.2()
FUNC	00015564	stbtt__close_shape	undefined stbtt__close_shape()
FUNC	00015670	stbtt__run_charstring	undefined stbtt__run_charstring()
DATA	00015ab4	DAT_00015ab4	undefined4	4
DATA	00015ab8	DAT_00015ab8	undefined4	4
DATA	00016248	DAT_00016248	undefined4	4
FUNC	0001624c	stbtt__GetGlyphClass	undefined stbtt__GetGlyphClass()
FUNC	00016368	stbtt__handle_clipped_edge.part.9	undefined stbtt__handle_clipped_edge.part.9()
FUNC	00016470	stbtt__cuberoot	undefined stbtt__cuberoot()
DATA	000164b0	DAT_000164b0	undefined8	8
FUNC	000164b8	code_convert.constprop.22	undefined code_convert.constprop.22()
DATA	00016548	DAT_00016548	undefined4	4
DATA	0001654c	DAT_0001654c	undefined4	4
FUNC	00016550	stbtt__rasterize_sorted_edges.isra.16	undefined stbtt__rasterize_sorted_edges.isra.16()
DATA	00016798	DAT_00016798	undefined4	4
DATA	0001679c	DAT_0001679c	undefined4	4
FUNC	00016ebc	strupr	undefined strupr()
FUNC	00016f08	FilePreEmu	undefined FilePreEmu()
DATA	000171ac	DAT_000171ac	undefined4	4
DATA	000171b0	DAT_000171b0	undefined4	4
DATA	000171b4	DAT_000171b4	undefined4	4
DATA	000171b8	DAT_000171b8	undefined4	4
DATA	000171bc	DAT_000171bc	undefined4	4
DATA	000171c0	DAT_000171c0	undefined4	4
DATA	000171c4	DAT_000171c4	undefined4	4
DATA	000171c8	DAT_000171c8	undefined4	4
DATA	000171cc	DAT_000171cc	undefined4	4
DATA	000171d0	DAT_000171d0	undefined4	4
DATA	000171d4	DAT_000171d4	undefined4	4
DATA	000171d8	DAT_000171d8	undefined4	4
FUNC	000171dc	GetWorkPath	undefined GetWorkPath()
DATA	000171f0	DAT_000171f0	undefined4	4
DATA	000171f4	DAT_000171f4	undefined4	4
FUNC	000171f8	mui_LoadSetting	undefined mui_LoadSetting()
DATA	00017c74	DAT_00017c74	undefined4	4
DATA	00017c78	DAT_00017c78	undefined4	4
DATA	00017c7c	DAT_00017c7c	undefined4	4
DATA	00017c80	DAT_00017c80	undefined4	4
DATA	00017c84	DAT_00017c84	undefined4	4
DATA	00017c88	DAT_00017c88	undefined4	4
DATA	00017c8c	DAT_00017c8c	undefined4	4
DATA	00017c90	DAT_00017c90	undefined4	4
DATA	00017c94	DAT_00017c94	undefined4	4
DATA	00017c98	DAT_00017c98	undefined4	4
DATA	00017c9c	DAT_00017c9c	undefined4	4
DATA	00017ca0	DAT_00017ca0	undefined4	4
DATA	00017ca4	DAT_00017ca4	undefined4	4
DATA	00017ca8	DAT_00017ca8	undefined4	4
DATA	00017cac	DAT_00017cac	undefined4	4
DATA	00017cb0	DAT_00017cb0	undefined4	4
DATA	00017cb4	DAT_00017cb4	undefined4	4
DATA	00017cb8	DAT_00017cb8	undefined4	4
DATA	00017cbc	DAT_00017cbc	undefined4	4
DATA	00017cc0	DAT_00017cc0	undefined4	4
DATA	00017cc4	DAT_00017cc4	undefined4	4
DATA	00017cc8	DAT_00017cc8	undefined4	4
DATA	00017ccc	DAT_00017ccc	undefined4	4
DATA	00017cd0	DAT_00017cd0	undefined4	4
DATA	00017cd4	DAT_00017cd4	undefined4	4
DATA	00017cd8	DAT_00017cd8	undefined4	4
DATA	00017cdc	DAT_00017cdc	undefined4	4
DATA	00017ce0	DAT_00017ce0	undefined4	4
DATA	00017ce4	DAT_00017ce4	undefined4	4
DATA	00017ce8	DAT_00017ce8	undefined4	4
DATA	00017cec	DAT_00017cec	undefined4	4
DATA	00017cf0	DAT_00017cf0	undefined4	4
DATA	00017cf4	DAT_00017cf4	undefined4	4
DATA	00017cf8	DAT_00017cf8	undefined4	4
DATA	00017cfc	DAT_00017cfc	undefined4	4
DATA	00017d00	DAT_00017d00	undefined4	4
DATA	00017d04	DAT_00017d04	undefined4	4
DATA	00017d08	DAT_00017d08	undefined4	4
DATA	00017d0c	DAT_00017d0c	undefined4	4
DATA	00017d10	DAT_00017d10	undefined4	4
DATA	00017d14	DAT_00017d14	undefined4	4
DATA	00017d18	DAT_00017d18	undefined4	4
DATA	00017d1c	DAT_00017d1c	undefined4	4
DATA	00017d20	DAT_00017d20	undefined4	4
DATA	00017d24	DAT_00017d24	undefined4	4
DATA	00017d28	DAT_00017d28	undefined4	4
DATA	00017d2c	DAT_00017d2c	undefined4	4
DATA	00017d30	DAT_00017d30	undefined4	4
DATA	00017d34	DAT_00017d34	undefined4	4
DATA	00017d38	DAT_00017d38	undefined4	4
DATA	00017d3c	DAT_00017d3c	undefined4	4
DATA	00017d40	DAT_00017d40	undefined4	4
DATA	00017d44	DAT_00017d44	undefined4	4
DATA	00017d48	DAT_00017d48	undefined4	4
DATA	00017d4c	DAT_00017d4c	undefined4	4
DATA	00017d50	DAT_00017d50	undefined4	4
DATA	00017d54	DAT_00017d54	undefined4	4
DATA	00017d58	DAT_00017d58	undefined4	4
DATA	00017d5c	DAT_00017d5c	undefined4	4
DATA	00017d60	DAT_00017d60	undefined4	4
DATA	00017d64	DAT_00017d64	undefined4	4
DATA	00017d68	DAT_00017d68	undefined4	4
DATA	00017d6c	DAT_00017d6c	undefined4	4
DATA	00017d70	DAT_00017d70	undefined4	4
DATA	00017d74	DAT_00017d74	undefined4	4
DATA	00017d78	DAT_00017d78	undefined4	4
DATA	00017d7c	DAT_00017d7c	undefined4	4
DATA	00017d80	DAT_00017d80	undefined4	4
DATA	00017d84	DAT_00017d84	undefined4	4
DATA	00017d88	DAT_00017d88	undefined4	4
DATA	00017d8c	DAT_00017d8c	undefined4	4
DATA	00017d90	DAT_00017d90	undefined4	4
DATA	00017d94	DAT_00017d94	undefined4	4
DATA	00017d98	DAT_00017d98	undefined4	4
DATA	00017d9c	DAT_00017d9c	undefined4	4
DATA	00017da0	DAT_00017da0	undefined4	4
DATA	00017da4	DAT_00017da4	undefined4	4
DATA	00017da8	DAT_00017da8	undefined4	4
FUNC	00017dac	mui_LoadUIResource	undefined mui_LoadUIResource()
DATA	00017ed4	DAT_00017ed4	undefined4	4
DATA	00017ed8	DAT_00017ed8	undefined4	4
DATA	00017edc	DAT_00017edc	undefined4	4
DATA	00017ee0	DAT_00017ee0	undefined4	4
DATA	00017ee4	DAT_00017ee4	undefined4	4
DATA	00017ee8	DAT_00017ee8	undefined4	4
DATA	00017eec	DAT_00017eec	undefined4	4
FUNC	00017ef0	shoucang	undefined shoucang()
DATA	00018430	DAT_00018430	undefined4	4
DATA	00018434	DAT_00018434	undefined4	4
DATA	00018438	DAT_00018438	undefined4	4
DATA	0001843c	DAT_0001843c	undefined4	4
DATA	00018440	DAT_00018440	undefined4	4
DATA	00018444	DAT_00018444	undefined4	4
DATA	00018448	DAT_00018448	undefined4	4
DATA	0001844c	DAT_0001844c	undefined4	4
DATA	00018450	DAT_00018450	undefined4	4
DATA	00018454	DAT_00018454	undefined4	4
DATA	00018458	DAT_00018458	undefined4	4
FUNC	0001845c	IsShoucang	undefined IsShoucang()
DATA	00018698	DAT_00018698	undefined4	4
DATA	0001869c	DAT_0001869c	undefined4	4
DATA	000186a0	DAT_000186a0	undefined4	4
FUNC	000186a4	mui_do_file_list	undefined mui_do_file_list()
DATA	00018bb4	DAT_00018bb4	undefined4	4
DATA	00018bb8	DAT_00018bb8	undefined4	4
DATA	00018bbc	DAT_00018bbc	undefined4	4
DATA	00018bc0	DAT_00018bc0	undefined4	4
DATA	00018bc4	DAT_00018bc4	undefined4	4
DATA	00018bc8	DAT_00018bc8	undefined4	4
DATA	00018bcc	DAT_00018bcc	undefined4	4
DATA	00018bd0	DAT_00018bd0	undefined4	4
DATA	00018bd4	DAT_00018bd4	undefined4	4
DATA	00018bd8	DAT_00018bd8	undefined4	4
DATA	00018bdc	DAT_00018bdc	undefined4	4
DATA	00018be0	DAT_00018be0	undefined4	4
DATA	00018be4	DAT_00018be4	undefined4	4
DATA	00018be8	DAT_00018be8	undefined4	4
DATA	00018bec	DAT_00018bec	undefined4	4
DATA	00018bf0	DAT_00018bf0	undefined4	4
DATA	00018bf4	DAT_00018bf4	undefined4	4
DATA	00018bf8	DAT_00018bf8	undefined4	4
DATA	00018bfc	DAT_00018bfc	undefined4	4
DATA	00018c00	DAT_00018c00	undefined4	4
DATA	00018c04	DAT_00018c04	undefined4	4
FUNC	00018c08	mui_type_file_list	undefined mui_type_file_list()
DATA	00018fe8	DAT_00018fe8	undefined4	4
DATA	00018fec	DAT_00018fec	undefined4	4
DATA	00018ff0	DAT_00018ff0	undefined4	4
DATA	00018ff4	DAT_00018ff4	undefined4	4
DATA	00018ff8	DAT_00018ff8	undefined4	4
DATA	00018ffc	DAT_00018ffc	undefined4	4
DATA	00019000	DAT_00019000	undefined4	4
DATA	00019004	DAT_00019004	undefined4	4
DATA	00019008	DAT_00019008	undefined4	4
DATA	0001900c	DAT_0001900c	undefined4	4
DATA	00019010	DAT_00019010	undefined4	4
DATA	00019014	DAT_00019014	undefined4	4
DATA	00019018	DAT_00019018	undefined4	4
DATA	0001901c	DAT_0001901c	undefined4	4
DATA	00019020	DAT_00019020	undefined4	4
DATA	00019024	DAT_00019024	undefined4	4
DATA	00019028	DAT_00019028	undefined4	4
DATA	0001902c	DAT_0001902c	undefined4	4
FUNC	00019030	mui_search_file_list	undefined mui_search_file_list()
DATA	00019680	DAT_00019680	undefined4	4
DATA	00019684	DAT_00019684	undefined4	4
DATA	00019688	DAT_00019688	undefined4	4
DATA	0001968c	DAT_0001968c	undefined4	4
DATA	00019690	DAT_00019690	undefined4	4
DATA	00019694	DAT_00019694	undefined4	4
DATA	00019698	DAT_00019698	undefined4	4
DATA	0001969c	DAT_0001969c	undefined4	4
DATA	000196a0	DAT_000196a0	undefined4	4
DATA	000196a4	DAT_000196a4	undefined4	4
DATA	000196a8	DAT_000196a8	undefined4	4
DATA	000196ac	DAT_000196ac	undefined4	4
DATA	000196b0	DAT_000196b0	undefined4	4
DATA	000196b4	DAT_000196b4	undefined4	4
DATA	000196b8	DAT_000196b8	undefined4	4
DATA	000196bc	DAT_000196bc	undefined4	4
DATA	000196c0	DAT_000196c0	undefined4	4
DATA	000196c4	DAT_000196c4	undefined4	4
DATA	000196c8	DAT_000196c8	undefined4	4
DATA	000196cc	DAT_000196cc	undefined4	4
DATA	000196d0	DAT_000196d0	undefined4	4
DATA	000196d4	DAT_000196d4	undefined4	4
DATA	000196d8	DAT_000196d8	undefined4	4
DATA	000196dc	DAT_000196dc	undefined4	4
DATA	000196e0	DAT_000196e0	undefined4	4
DATA	000196e4	DAT_000196e4	undefined4	4
DATA	000196e8	DAT_000196e8	undefined4	4
FUNC	000196ec	GetTicks	undefined GetTicks()
FUNC	0001972c	mui_DisplayThumbnailThread	undefined mui_DisplayThumbnailThread()
DATA	00019850	DAT_00019850	undefined4	4
DATA	00019854	DAT_00019854	undefined4	4
DATA	00019858	DAT_00019858	undefined4	4
DATA	0001985c	DAT_0001985c	undefined4	4
DATA	00019860	DAT_00019860	undefined4	4
DATA	00019864	DAT_00019864	undefined4	4
DATA	00019868	DAT_00019868	undefined4	4
DATA	0001986c	DAT_0001986c	undefined4	4
DATA	00019870	DAT_00019870	undefined4	4
FUNC	00019874	mui_WaitNMI	undefined mui_WaitNMI()
DATA	00019904	DAT_00019904	undefined4	4
DATA	00019908	DAT_00019908	undefined4	4
DATA	0001990c	DAT_0001990c	undefined4	4
FUNC	00019910	stbtt_FindGlyphIndex	undefined stbtt_FindGlyphIndex()
FUNC	00019c60	stbtt_GetGlyphBox	undefined stbtt_GetGlyphBox()
FUNC	00019dd4	stbtt_GetCodepointBox	undefined stbtt_GetCodepointBox()
FUNC	00019e10	stbtt_IsGlyphEmpty	undefined stbtt_IsGlyphEmpty()
FUNC	00019eac	stbtt_GetGlyphShape	undefined stbtt_GetGlyphShape()
DATA	0001a7a4	DAT_0001a7a4	undefined4	4
DATA	0001a7a8	DAT_0001a7a8	undefined4	4
FUNC	0001a7ac	stbtt_GetCodepointShape	undefined stbtt_GetCodepointShape()
FUNC	0001a7d0	stbtt_GetGlyphHMetrics	undefined stbtt_GetGlyphHMetrics()
FUNC	0001a8a0	stbtt_GetGlyphKernAdvance	undefined stbtt_GetGlyphKernAdvance()
FUNC	0001adbc	stbtt_GetCodepointKernAdvance	undefined stbtt_GetCodepointKernAdvance()
FUNC	0001ae10	stbtt_GetCodepointHMetrics	undefined stbtt_GetCodepointHMetrics()
FUNC	0001ae3c	stbtt_GetFontVMetrics	undefined stbtt_GetFontVMetrics()
FUNC	0001aec8	stbtt_GetFontVMetricsOS2	undefined stbtt_GetFontVMetricsOS2()
DATA	0001af6c	DAT_0001af6c	undefined4	4
FUNC	0001af70	stbtt_GetFontBoundingBox	undefined stbtt_GetFontBoundingBox()
FUNC	0001b000	stbtt_ScaleForPixelHeight	undefined stbtt_ScaleForPixelHeight()
FUNC	0001b050	stbtt_ScaleForMappingEmToPixels	undefined stbtt_ScaleForMappingEmToPixels()
FUNC	0001b080	stbtt_FreeShape	undefined stbtt_FreeShape()
FUNC	0001b088	stbtt_GetGlyphBitmapBoxSubpixel	undefined stbtt_GetGlyphBitmapBoxSubpixel()
FUNC	0001b1cc	stbtt_GetGlyphBitmapBox	undefined stbtt_GetGlyphBitmapBox()
DATA	0001b1d8	DAT_0001b1d8	undefined4	4
FUNC	0001b1dc	stbtt_GetCodepointBitmapBoxSubpixel	undefined stbtt_GetCodepointBitmapBoxSubpixel()
FUNC	0001b240	mui_outputxy_length.isra.19	undefined mui_outputxy_length.isra.19()
DATA	0001b3b4	DAT_0001b3b4	undefined4	4
DATA	0001b3b8	DAT_0001b3b8	undefined4	4
FUNC	0001b3bc	stbtt_GetCodepointBitmapBox	undefined stbtt_GetCodepointBitmapBox()
DATA	0001b3c8	DAT_0001b3c8	undefined4	4
FUNC	0001b3cc	stbtt_Rasterize	undefined stbtt_Rasterize()
DATA	0001b794	DAT_0001b794	undefined4	4
FUNC	0001b8a8	stbtt_FreeBitmap	undefined stbtt_FreeBitmap()
FUNC	0001b8ac	stbtt_GetGlyphBitmapSubpixel	undefined stbtt_GetGlyphBitmapSubpixel()
DATA	0001ba20	DAT_0001ba20	undefined4	4
FUNC	0001ba24	stbtt_GetGlyphBitmap	undefined stbtt_GetGlyphBitmap()
DATA	0001ba30	DAT_0001ba30	undefined4	4
FUNC	0001ba34	stbtt_MakeGlyphBitmapSubpixel	undefined stbtt_MakeGlyphBitmapSubpixel()
DATA	0001bb18	DAT_0001bb18	undefined4	4
FUNC	0001bb1c	stbtt_MakeGlyphBitmap	undefined stbtt_MakeGlyphBitmap()
DATA	0001bb28	DAT_0001bb28	undefined4	4
FUNC	0001bb2c	stbtt_GetCodepointBitmapSubpixel	undefined stbtt_GetCodepointBitmapSubpixel()
FUNC	0001bb90	stbtt_MakeCodepointBitmapSubpixel	undefined stbtt_MakeCodepointBitmapSubpixel()
FUNC	0001bbf8	mui_outputxy_t	undefined mui_outputxy_t()
DATA	0001bf70	DAT_0001bf70	undefined4	4
DATA	0001bf74	DAT_0001bf74	undefined4	4
DATA	0001bf78	DAT_0001bf78	undefined4	4
DATA	0001bf7c	DAT_0001bf7c	undefined4	4
FUNC	0001bf80	mui_DisplayGameSum	undefined mui_DisplayGameSum()
DATA	0001c068	DAT_0001c068	undefined4	4
DATA	0001c06c	DAT_0001c06c	undefined4	4
DATA	0001c070	DAT_0001c070	undefined4	4
DATA	0001c074	DAT_0001c074	undefined4	4
DATA	0001c078	DAT_0001c078	undefined4	4
FUNC	0001c07c	mui_DisplayLine_t	undefined mui_DisplayLine_t()
DATA	0001c310	DAT_0001c310	undefined4	4
DATA	0001c314	DAT_0001c314	undefined4	4
DATA	0001c318	DAT_0001c318	undefined4	4
DATA	0001c31c	DAT_0001c31c	undefined4	4
DATA	0001c320	DAT_0001c320	undefined4	4
DATA	0001c324	DAT_0001c324	undefined4	4
DATA	0001c328	DAT_0001c328	undefined4	4
DATA	0001c32c	DAT_0001c32c	undefined4	4
FUNC	0001c330	mui_DisplayInputBuffer	undefined mui_DisplayInputBuffer()
DATA	0001c40c	DAT_0001c40c	undefined4	4
DATA	0001c410	DAT_0001c410	undefined4	4
DATA	0001c414	DAT_0001c414	undefined4	4
DATA	0001c418	DAT_0001c418	undefined4	4
FUNC	0001c41c	stbtt_GetCodepointBitmap	undefined stbtt_GetCodepointBitmap()
DATA	0001c428	DAT_0001c428	undefined4	4
FUNC	0001c42c	stbtt_MakeCodepointBitmap	undefined stbtt_MakeCodepointBitmap()
DATA	0001c438	DAT_0001c438	undefined4	4
FUNC	0001c43c	stbtt_GetBakedQuad	undefined stbtt_GetBakedQuad()
DATA	0001c57c	DAT_0001c57c	undefined4	4
FUNC	0001c580	stbtt_PackBegin	undefined stbtt_PackBegin()
FUNC	0001c674	stbtt_PackEnd	undefined stbtt_PackEnd()
FUNC	0001c690	stbtt_PackSetOversampling	undefined stbtt_PackSetOversampling()
FUNC	0001c6a4	stbtt_PackSetSkipMissingCodepoints	undefined stbtt_PackSetSkipMissingCodepoints()
FUNC	0001c6ac	stbtt_PackFontRangesGatherRects	undefined stbtt_PackFontRangesGatherRects()
DATA	0001c860	DAT_0001c860	undefined4	4
FUNC	0001c864	stbtt_MakeGlyphBitmapSubpixelPrefilter	undefined stbtt_MakeGlyphBitmapSubpixelPrefilter()
DATA	0001c944	DAT_0001c944	undefined4	4
FUNC	0001c948	stbtt_MakeCodepointBitmapSubpixelPrefilter	undefined stbtt_MakeCodepointBitmapSubpixelPrefilter()
FUNC	0001c9e0	stbtt_PackFontRangesRenderIntoRects	undefined stbtt_PackFontRangesRenderIntoRects()
DATA	0001cdb4	DAT_0001cdb4	undefined4	4
FUNC	0001cdb8	stbtt_PackFontRangesPackRects	undefined stbtt_PackFontRangesPackRects()
FUNC	0001ce7c	stbtt_GetPackedQuad	undefined stbtt_GetPackedQuad()
FUNC	0001cfd8	stbtt_GetGlyphSDF	undefined stbtt_GetGlyphSDF()
DATA	0001d330	DAT_0001d330	undefined4	4
DATA	0001d334	DAT_0001d334	undefined4	4
DATA	0001d338	DAT_0001d338	undefined4	4
DATA	0001d33c	DAT_0001d33c	undefined4	4
DATA	0001ddac	DAT_0001ddac	undefined4	4
DATA	0001ddb0	DAT_0001ddb0	undefined4	4
DATA	0001e058	DAT_0001e058	undefined8	8
DATA	0001e060	DAT_0001e060	undefined4	4
FUNC	0001e064	stbtt_GetCodepointSDF	undefined stbtt_GetCodepointSDF()
FUNC	0001e0c8	stbtt_FreeSDF	undefined stbtt_FreeSDF()
FUNC	0001e0cc	stbtt_GetFontNameString	undefined stbtt_GetFontNameString()
DATA	0001e200	DAT_0001e200	undefined4	4
FUNC	0001e204	stbtt_GetFontOffsetForIndex	undefined stbtt_GetFontOffsetForIndex()
FUNC	0001e2e4	stbtt_GetNumberOfFonts	undefined stbtt_GetNumberOfFonts()
FUNC	0001e380	stbtt_InitFont	undefined stbtt_InitFont()
DATA	0001e828	DAT_0001e828	undefined4	4
DATA	0001e82c	DAT_0001e82c	undefined4	4
DATA	0001e830	DAT_0001e830	undefined4	4
DATA	0001e834	DAT_0001e834	undefined4	4
DATA	0001e838	DAT_0001e838	undefined4	4
DATA	0001e83c	DAT_0001e83c	undefined4	4
DATA	0001e840	DAT_0001e840	undefined4	4
DATA	0001e844	DAT_0001e844	undefined4	4
DATA	0001e848	DAT_0001e848	undefined4	4
DATA	0001e84c	DAT_0001e84c	undefined4	4
FUNC	0001e850	stbtt_PackFontRanges	undefined stbtt_PackFontRanges()
FUNC	0001e978	stbtt_PackFontRange	undefined stbtt_PackFontRange()
FUNC	0001e9bc	stbtt_GetScaledFontVMetrics	undefined stbtt_GetScaledFontVMetrics()
FUNC	0001ea74	stbtt_BakeFontBitmap	undefined stbtt_BakeFontBitmap()
FUNC	0001ecac	mui_InitFont	undefined mui_InitFont()
DATA	0001ef10	DAT_0001ef10	undefined4	4
DATA	0001ef14	DAT_0001ef14	undefined4	4
DATA	0001ef18	DAT_0001ef18	undefined4	4
DATA	0001ef1c	DAT_0001ef1c	undefined4	4
DATA	0001ef20	DAT_0001ef20	undefined4	4
DATA	0001ef24	DAT_0001ef24	undefined4	4
DATA	0001ef28	DAT_0001ef28	undefined4	4
DATA	0001ef2c	DAT_0001ef2c	undefined4	4
DATA	0001ef30	DAT_0001ef30	undefined4	4
DATA	0001ef34	DAT_0001ef34	undefined4	4
DATA	0001ef38	DAT_0001ef38	undefined4	4
DATA	0001ef3c	DAT_0001ef3c	undefined4	4
DATA	0001ef40	DAT_0001ef40	undefined4	4
DATA	0001ef44	DAT_0001ef44	undefined4	4
DATA	0001ef48	DAT_0001ef48	undefined4	4
DATA	0001ef4c	DAT_0001ef4c	undefined4	4
DATA	0001ef50	DAT_0001ef50	undefined4	4
DATA	0001ef54	DAT_0001ef54	undefined4	4
FUNC	0001ef58	stbtt_FindMatchingFont	undefined stbtt_FindMatchingFont()
DATA	0001f128	DAT_0001f128	undefined4	4
DATA	0001f12c	DAT_0001f12c	undefined4	4
DATA	0001f130	DAT_0001f130	undefined4	4
FUNC	0001f134	stbtt_CompareUTF8toUTF16_bigendian	undefined stbtt_CompareUTF8toUTF16_bigendian()
FUNC	0001f150	strtrimr	undefined strtrimr()
FUNC	0001f1a4	strtriml	undefined strtriml()
FUNC	0001f20c	strtrim	undefined strtrim()
FUNC	0001f21c	get_item_from_line	undefined get_item_from_line()
DATA	0001f2f0	DAT_0001f2f0	undefined4	4
DATA	0001f2f4	DAT_0001f2f4	undefined4	4
DATA	0001f2f8	DAT_0001f2f8	undefined4	4
FUNC	0001f2fc	get_items_from_file	undefined get_items_from_file()
DATA	0001f390	DAT_0001f390	undefined4	4
DATA	0001f394	DAT_0001f394	undefined4	4
DATA	0001f398	DAT_0001f398	undefined4	4
FUNC	0001f39c	get_items_from_zipfile	undefined get_items_from_zipfile()
DATA	0001f504	DAT_0001f504	undefined4	4
DATA	0001f508	DAT_0001f508	undefined4	4
DATA	0001f50c	DAT_0001f50c	undefined4	4
DATA	0001f510	DAT_0001f510	undefined4	4
FUNC	0001f514	get_value_from_items	undefined get_value_from_items()
FUNC	0001f580	mui_LoadConfig	undefined mui_LoadConfig()
DATA	00020518	DAT_00020518	undefined4	4
DATA	0002051c	DAT_0002051c	undefined4	4
DATA	00020520	DAT_00020520	undefined4	4
DATA	00020524	DAT_00020524	undefined4	4
DATA	00020528	DAT_00020528	undefined4	4
DATA	0002052c	DAT_0002052c	undefined4	4
DATA	00020530	DAT_00020530	undefined4	4
DATA	00020534	DAT_00020534	undefined4	4
DATA	00020538	DAT_00020538	undefined4	4
DATA	0002053c	DAT_0002053c	undefined4	4
DATA	00020540	DAT_00020540	undefined4	4
DATA	00020544	DAT_00020544	undefined4	4
DATA	00020548	DAT_00020548	undefined4	4
DATA	0002054c	DAT_0002054c	undefined4	4
DATA	00020550	DAT_00020550	undefined4	4
DATA	00020554	DAT_00020554	undefined4	4
DATA	00020558	DAT_00020558	undefined4	4
DATA	0002055c	DAT_0002055c	undefined4	4
DATA	00020560	DAT_00020560	undefined4	4
DATA	00020564	DAT_00020564	undefined4	4
DATA	00020568	DAT_00020568	undefined4	4
DATA	0002056c	DAT_0002056c	undefined4	4
DATA	00020570	DAT_00020570	undefined4	4
DATA	00020574	DAT_00020574	undefined4	4
DATA	00020578	DAT_00020578	undefined4	4
DATA	0002057c	DAT_0002057c	undefined4	4
DATA	00020580	DAT_00020580	undefined4	4
DATA	00020584	DAT_00020584	undefined4	4
DATA	00020588	DAT_00020588	undefined4	4
DATA	0002058c	DAT_0002058c	undefined4	4
DATA	00020590	DAT_00020590	undefined4	4
DATA	00020594	DAT_00020594	undefined4	4
DATA	00020598	DAT_00020598	undefined4	4
DATA	0002059c	DAT_0002059c	undefined4	4
DATA	000205a0	DAT_000205a0	undefined4	4
DATA	000205a4	DAT_000205a4	undefined4	4
DATA	000205a8	DAT_000205a8	undefined4	4
DATA	000205ac	DAT_000205ac	undefined4	4
DATA	000205b0	DAT_000205b0	undefined4	4
DATA	000205b4	DAT_000205b4	undefined4	4
DATA	000205b8	DAT_000205b8	undefined4	4
DATA	000205bc	DAT_000205bc	undefined4	4
DATA	000205c0	DAT_000205c0	undefined4	4
DATA	000205c4	DAT_000205c4	undefined4	4
DATA	000205c8	DAT_000205c8	undefined4	4
DATA	000205cc	DAT_000205cc	undefined4	4
DATA	000205d0	DAT_000205d0	undefined4	4
DATA	000205d4	DAT_000205d4	undefined4	4
DATA	000205d8	DAT_000205d8	undefined4	4
DATA	000205dc	DAT_000205dc	undefined4	4
DATA	000205e0	DAT_000205e0	undefined4	4
DATA	000205e4	DAT_000205e4	undefined4	4
DATA	000205e8	DAT_000205e8	undefined4	4
DATA	000205ec	DAT_000205ec	undefined4	4
DATA	000205f0	DAT_000205f0	undefined4	4
DATA	000205f4	DAT_000205f4	undefined4	4
DATA	000205f8	DAT_000205f8	undefined4	4
DATA	000205fc	DAT_000205fc	undefined4	4
DATA	00020600	DAT_00020600	undefined4	4
DATA	00020604	DAT_00020604	undefined4	4
DATA	00020608	DAT_00020608	undefined4	4
DATA	0002060c	DAT_0002060c	undefined4	4
DATA	00020610	DAT_00020610	undefined4	4
DATA	00020614	DAT_00020614	undefined4	4
DATA	00020618	DAT_00020618	undefined4	4
DATA	0002061c	DAT_0002061c	undefined4	4
DATA	00020620	DAT_00020620	undefined4	4
DATA	00020624	DAT_00020624	undefined4	4
DATA	00020628	DAT_00020628	undefined4	4
DATA	0002062c	DAT_0002062c	undefined4	4
DATA	00020630	DAT_00020630	undefined4	4
DATA	00020634	DAT_00020634	undefined4	4
DATA	00020638	DAT_00020638	undefined4	4
DATA	0002063c	DAT_0002063c	undefined4	4
DATA	00020640	DAT_00020640	undefined4	4
DATA	00020644	DAT_00020644	undefined4	4
DATA	00020648	DAT_00020648	undefined4	4
DATA	0002064c	DAT_0002064c	undefined4	4
